================================================================================
ANÁLISIS COMPLETO DE RENDIMIENTO DE ALGORITMOS DE ORDENAMIENTO
================================================================================

INFORMACIÓN GENERAL:
- Total de pruebas realizadas: 1000
- Rango de tamaños: 1,000 a 1,000,000 elementos
- Incremento: 1,000 elementos
- Fecha de ejecución: 1/10/2025, 08:00:43

================================================================================
TABLA COMPLETA DE RESULTADOS:
================================================================================
Tamaño         Elementos   Descendente (ms)    Aleatorio (ms)
--------------------------------------------------------------------------------
785,000        785         0.0114              0.0077
786,000        786         0.0115              0.0072
787,000        787         0.0115              0.0072
788,000        788         0.0115              0.0087
789,000        789         0.0152              0.0076
790,000        790         0.0148              0.0769
791,000        791         0.0119              0.0074
792,000        792         0.0116              0.0074
793,000        793         0.0116              0.0073
794,000        794         0.0116              0.0074
795,000        795         0.0118              0.0075
796,000        796         0.0119              0.0073
797,000        797         0.0117              0.0074
798,000        798         0.0116              0.0075
799,000        799         0.0136              0.0076
800,000        800         0.0116              0.0074
801,000        801         0.0124              0.0077
802,000        802         0.0117              0.0078
803,000        803         0.0117              0.0074
804,000        804         0.0118              0.0074
805,000        805         0.0122              0.0080
806,000        806         0.0123              0.0082
807,000        807         0.0116              0.0078
808,000        808         0.0144              0.0075
809,000        809         0.0116              0.0084
810,000        810         0.0125              0.0076
811,000        811         0.0123              0.0075
812,000        812         0.0116              0.0075
813,000        813         0.0119              0.0075
814,000        814         0.0117              0.0080
815,000        815         0.0119              0.0074
816,000        816         0.0120              0.0076
817,000        817         0.0119              0.0076
818,000        818         0.0118              0.0077
819,000        819         0.0119              0.0077
820,000        820         0.0120              0.0077
821,000        821         0.0121              0.0076
822,000        822         0.0119              0.0077
823,000        823         0.0119              0.0078
824,000        824         0.0121              0.0076
825,000        825         0.0121              0.0075
826,000        826         0.0120              0.0077
827,000        827         0.0120              0.0090
828,000        828         0.0121              0.0077
829,000        829         0.0127              0.0080
830,000        830         0.0121              0.0079
831,000        831         0.0121              0.0077
832,000        832         0.0120              0.0077
833,000        833         0.0120              0.0081
834,000        834         0.0121              0.0076
835,000        835         0.0122              0.0076
836,000        836         0.0145              0.0077
837,000        837         0.0122              0.0077
838,000        838         0.0121              0.0084
839,000        839         0.0122              0.0076
840,000        840         0.0122              0.0080
841,000        841         0.0120              0.0078
842,000        842         0.0124              0.0077
843,000        843         0.0124              0.0077
844,000        844         0.0124              0.0077
845,000        845         0.0123              0.0078
846,000        846         0.0124              0.0080
847,000        847         0.0139              0.0079
848,000        848         0.0129              0.0079
849,000        849         0.0125              0.0082
850,000        850         0.0123              0.0077
851,000        851         0.0123              0.0084
852,000        852         0.0124              0.0079
853,000        853         0.0124              0.0078
854,000        854         0.0129              0.0079
855,000        855         0.0143              0.0083
856,000        856         0.0124              0.0081
857,000        857         0.0124              0.0079
858,000        858         0.0125              0.0079
859,000        859         0.0125              0.0082
860,000        860         0.0125              0.0080
861,000        861         0.0125              0.0078
862,000        862         0.0125              0.0079
863,000        863         0.0126              0.0763
864,000        864         0.0129              0.0079
865,000        865         0.0127              0.0078
866,000        866         0.0126              0.0085
867,000        867         0.0125              0.0080
868,000        868         0.0124              0.0081
869,000        869         0.0128              0.0079
870,000        870         0.0127              0.0083
871,000        871         0.0127              0.0080
872,000        872         0.0127              0.0079
873,000        873         0.0127              0.0081
874,000        874         0.0128              0.0083
875,000        875         0.0127              0.0082
876,000        876         0.0127              0.0081
877,000        877         0.0127              0.0083
878,000        878         0.0129              0.0800
879,000        879         0.0130              0.0086
880,000        880         0.0129              0.0082
881,000        881         0.0128              0.0100
882,000        882         0.0129              0.0082
883,000        883         0.0127              0.0080
884,000        884         0.0128              0.0083
885,000        885         0.0130              0.0083
886,000        886         0.0129              0.0084
887,000        887         0.0129              0.0081
888,000        888         0.0129              0.0082
889,000        889         0.0126              0.0084
890,000        890         0.0123              0.0082
891,000        891         0.0129              0.0085
892,000        892         0.0147              0.0083
893,000        893         0.0128              0.0714
894,000        894         0.0134              0.0083
895,000        895         0.0128              0.0082
896,000        896         0.0131              0.0083
897,000        897         0.0131              0.0082
898,000        898         0.0130              0.0084
899,000        899         0.0131              0.0083
900,000        900         0.0129              0.0086
901,000        901         0.0138              0.0084
902,000        902         0.0129              0.0083
903,000        903         0.0130              0.0083
904,000        904         0.0130              0.0091
905,000        905         0.0131              0.0083
906,000        906         0.0134              0.0082
907,000        907         0.0133              0.0083
908,000        908         0.1521              0.0086
909,000        909         0.0133              0.0084
910,000        910         0.0133              0.0083
911,000        911         0.0132              0.0087
912,000        912         0.0132              0.0083
913,000        913         0.0133              0.0084
914,000        914         0.0132              0.0083
915,000        915         0.0137              0.0084
916,000        916         0.0135              0.0087
917,000        917         0.0132              0.0086
918,000        918         0.0133              0.0087
919,000        919         0.0135              0.0084
920,000        920         0.0133              0.0085
921,000        921         0.0134              0.0084
922,000        922         0.0135              0.0089
923,000        923         0.0174              0.0137
924,000        924         0.0172              0.0130
925,000        925         0.0193              0.0132
926,000        926         0.0168              0.0134
927,000        927         0.0173              0.0134
928,000        928         0.0175              0.0128
929,000        929         0.0171              0.0141
930,000        930         0.0170              0.0138
931,000        931         0.0175              0.0136
932,000        932         0.0199              0.0133
933,000        933         0.0199              0.0144
934,000        934         0.0185              0.0142
935,000        935         0.0196              0.0134
936,000        936         0.0190              0.0148
937,000        937         0.0180              0.0143
938,000        938         0.0144              0.0094
939,000        939         0.0162              0.0087
940,000        940         0.0137              0.0086
941,000        941         0.0137              0.0091
942,000        942         0.0138              0.0089
943,000        943         0.0138              0.0087
944,000        944         0.0139              0.0089
945,000        945         0.0133              0.0089
946,000        946         0.0138              0.0087
947,000        947         0.0138              0.0090
948,000        948         0.0139              0.0096
949,000        949         0.0142              0.0090
950,000        950         0.0141              0.0087
951,000        951         0.0139              0.0088
952,000        952         0.0142              0.0091
953,000        953         0.0187              0.0133
954,000        954         0.0182              0.0139
955,000        955         0.0182              0.0143
956,000        956         0.0180              0.0132
957,000        957         0.0178              0.0160
958,000        958         0.0182              0.0131
959,000        959         0.0179              0.0140
960,000        960         0.0177              0.0139
961,000        961         0.0187              0.0142
962,000        962         0.0184              0.0145
963,000        963         0.0182              0.0139
964,000        964         0.0188              0.0154
965,000        965         0.0187              0.0163
966,000        966         0.0183              0.0150
967,000        967         0.0182              0.0880
968,000        968         0.0143              0.0090
969,000        969         0.0143              0.0093
970,000        970         0.0142              0.0093
971,000        971         0.0167              0.0092
972,000        972         0.0143              0.0089
973,000        973         0.0141              0.0091
974,000        974         0.0147              0.0098
975,000        975         0.0151              0.0101
976,000        976         0.0147              0.0095
977,000        977         0.0150              0.0102
978,000        978         0.0155              0.0097
979,000        979         0.0150              0.0100
980,000        980         0.0149              0.0101
981,000        981         0.0146              0.0096
982,000        982         0.0145              0.0101
983,000        983         0.0147              0.0094
984,000        984         0.0147              0.0094
985,000        985         0.0154              0.0096
986,000        986         0.0149              0.0092
987,000        987         0.0147              0.0099
988,000        988         0.0146              0.0109
989,000        989         0.0148              0.0092
990,000        990         0.0144              0.0094
991,000        991         0.0144              0.0092
992,000        992         0.0145              0.0100
993,000        993         0.0146              0.0096
994,000        994         0.0148              0.0094
995,000        995         0.0153              0.0093
996,000        996         0.0153              0.0101
997,000        997         0.0145              0.0093
998,000        998         0.0146              0.0096
999,000        999         0.0142              0.0104
1,000,000      1000        0.0146              0.0098

================================================================================
ESTADÍSTICAS:
================================================================================

Ordenamiento Descendente:
  - Tiempo mínimo:    0.0008 ms
  - Tiempo máximo:    0.1521 ms
  - Tiempo promedio:  0.0105 ms

Ordenamiento Aleatorio:
  - Tiempo mínimo:    0.0020 ms
  - Tiempo máximo:    0.6075 ms
  - Tiempo promedio:  0.0096 ms

================================================================================
EJEMPLOS DE ARREGLOS ORDENADOS:
================================================================================


TAMAÑO: 1,000 elementos
--------------------------------------------------------------------------------

Descendente (primeros 20):
1000...

Aleatorio (primeros 20):
1000...


TAMAÑO: 10,000 elementos
--------------------------------------------------------------------------------

Descendente (primeros 20):
10000, 9000, 8000, 7000, 6000, 5000, 4000, 3000, 2000, 1000...

Aleatorio (primeros 20):
2000, 1000, 10000, 6000, 8000, 4000, 7000, 3000, 5000, 9000...


TAMAÑO: 50,000 elementos
--------------------------------------------------------------------------------

Descendente (primeros 20):
50000, 49000, 48000, 47000, 46000, 45000, 44000, 43000, 42000, 41000, 40000, 39000, 38000, 37000, 36000, 35000, 34000, 33000, 32000, 31000...

Aleatorio (primeros 20):
41000, 26000, 7000, 27000, 22000, 37000, 28000, 16000, 21000, 24000, 42000, 10000, 29000, 34000, 40000, 36000, 14000, 20000, 3000, 11000...


TAMAÑO: 100,000 elementos
--------------------------------------------------------------------------------

Descendente (primeros 20):
100000, 99000, 98000, 97000, 96000, 95000, 94000, 93000, 92000, 91000, 90000, 89000, 88000, 87000, 86000, 85000, 84000, 83000, 82000, 81000...

Aleatorio (primeros 20):
85000, 39000, 17000, 34000, 21000, 32000, 38000, 43000, 58000, 8000, 76000, 12000, 72000, 37000, 15000, 41000, 74000, 54000, 35000, 4000...


TAMAÑO: 500,000 elementos
--------------------------------------------------------------------------------

Descendente (primeros 20):
500000, 499000, 498000, 497000, 496000, 495000, 494000, 493000, 492000, 491000, 490000, 489000, 488000, 487000, 486000, 485000, 484000, 483000, 482000, 481000...

Aleatorio (primeros 20):
173000, 357000, 26000, 240000, 56000, 465000, 347000, 427000, 109000, 232000, 474000, 133000, 243000, 493000, 296000, 362000, 195000, 271000, 3000, 342000...


TAMAÑO: 1,000,000 elementos
--------------------------------------------------------------------------------

Descendente (primeros 20):
1000000, 999000, 998000, 997000, 996000, 995000, 994000, 993000, 992000, 991000, 990000, 989000, 988000, 987000, 986000, 985000, 984000, 983000, 982000, 981000...

Aleatorio (primeros 20):
736000, 397000, 572000, 177000, 371000, 29000, 67000, 582000, 904000, 580000, 74000, 565000, 126000, 326000, 65000, 643000, 62000, 43000, 353000, 938000...

================================================================================
FIN DEL ANÁLISIS
================================================================================
